X	Y	Z	Scalar_field	Scalar_field_2	Scalar_field_3	Scalar_field_4	Scalar_field_5	R	G	B
745544.18999863	5205911.08999634	1829.75000000	632.000000	1101.000000	849.000000	2225.000000	3911.000000	111	105	102
745543.47000122	5205911.51000214	1829.56994629	1113.000000	1576.000000	1402.000000	2556.000000	3927.000000	190	155	187
745543.66999817	5205910.94000244	1832.64001465	2125.000000	2638.000000	2766.000000	3891.000000	4709.000000	255	255	255
745543.40999985	5205911.40000153	1830.43994141	1154.000000	1584.000000	1491.000000	2672.000000	4209.000000	203	156	194
745543.13999939	5205911.27999878	1829.82995605	1768.000000	2404.000000	2319.000000	3942.000000	5595.000000	255	243	255
745544.02000046	5205910.81999969	1830.16003418	1835.000000	2399.000000	2308.000000	3998.000000	5408.000000	255	242	255
745543.56999969	5205911.12999725	1832.38000488	1399.000000	1555.000000	1653.000000	2349.000000	3088.000000	226	153	237
745543.74000168	5205911.44000244	1829.61999512	1157.000000	1610.000000	1468.000000	2779.000000	4167.000000	200	159	194
745543.27999878	5205910.98999786	1829.57995605	609.000000	888.000000	807.000000	1663.000000	2650.000000	105	82	98
745543.95000076	5205911.13999939	1830.41003418	1367.000000	1800.000000	1861.000000	3054.000000	4355.000000	255	179	231
745544.18000031	5205911.22000122	1829.65002441	422.000000	904.000000	597.000000	1971.000000	4038.000000	76	84	65
745543.74000168	5205910.93000031	1831.69995117	933.000000	1116.000000	1064.000000	1834.000000	2884.000000	142	106	155
745543.33000183	5205911.41999817	1829.94995117	1198.000000	1645.000000	1536.000000	2654.000000	4180.000000	209	162	202
745543.88999939	5205911.30999756	1830.20996094	1303.000000	1869.000000	1665.000000	2877.000000	4195.000000	228	186	220
745543.88999939	5205911.38999939	1829.39001465	1313.000000	1840.000000	1644.000000	3055.000000	4773.000000	225	183	222
745543.45000076	5205911.41999817	1830.00000000	839.000000	1330.000000	1064.000000	2414.000000	3836.000000	142	129	139
745543.45999908	5205911.33000183	1830.86999512	1732.000000	2047.000000	2132.000000	2853.000000	4039.000000	255	205	255
745543.81000137	5205910.95999908	1831.70996094	1574.000000	1902.000000	1887.000000	2926.000000	4405.000000	255	190	255
745543.72999954	5205910.98999786	1831.10998535	2155.000000	2326.000000	2575.000000	3370.000000	4259.000000	255	235	255
745543.81000137	5205910.91000366	1832.18994141	530.000000	693.000000	644.000000	1378.000000	2454.000000	82	61	84
745543.79000092	5205911.40000153	1829.72998047	1026.000000	1538.000000	1367.000000	2673.000000	4072.000000	185	151	171
745543.75999832	5205910.93000031	1832.19995117	1641.000000	2533.000000	2133.000000	4562.000000	6354.000000	255	255	255
745543.25000000	5205911.45999908	1829.34997559	1259.000000	1795.000000	1539.000000	2991.000000	4514.000000	210	178	212
745543.25999832	5205911.02999878	1829.96997070	1627.000000	1874.000000	1875.000000	2944.000000	4264.000000	255	187	255
745543.75999832	5205911.08000183	1831.93994141	1908.000000	2097.000000	2283.000000	2762.000000	3327.000000	255	210	255
745543.68000031	5205910.79000092	1829.71997070	1768.000000	2141.000000	2142.000000	3497.000000	4500.000000	255	215	255
745543.34000015	5205911.23999786	1830.58996582	1376.000000	1798.000000	1754.000000	3068.000000	4468.000000	240	179	233
745543.68000031	5205910.83999634	1830.43994141	2041.000000	2324.000000	2408.000000	3418.000000	4126.000000	255	234	255
745543.63000107	5205910.81999969	1829.60998535	1974.000000	2521.000000	2426.000000	3975.000000	4928.000000	255	255	255
745543.79999924	5205910.76999664	1829.93994141	1781.000000	2423.000000	2260.000000	4101.000000	5597.000000	255	245	255
745544.02000046	5205910.77999878	1829.39001465	1264.000000	1997.000000	1573.000000	3558.000000	4602.000000	215	200	213
745543.68000031	5205911.09999847	1831.50000000	1798.000000	1891.000000	2145.000000	2730.000000	3469.000000	255	188	255
745543.56999969	5205911.12999725	1832.43994141	1487.000000	1647.000000	1825.000000	2558.000000	3457.000000	251	163	252
745543.20999908	5205911.34999847	1829.40002441	1499.000000	1912.000000	1813.000000	3228.000000	4474.000000	249	191	254
745543.84999847	5205911.18000031	1830.46997070	1380.000000	1826.000000	1795.000000	2806.000000	4075.000000	246	182	234
745543.45999908	5205910.91000366	1830.17004395	1397.000000	1887.000000	1755.000000	3272.000000	4321.000000	241	188	237
745543.66999817	5205910.93000031	1832.68994141	2090.000000	2881.000000	2959.000000	4372.000000	5369.000000	255	255	255
745543.75999832	5205911.08000183	1831.93994141	1777.000000	1963.000000	2127.000000	2630.000000	3244.000000	255	196	255
745544.02000046	5205911.20999908	1829.97998047	1446.000000	1835.000000	1700.000000	2794.000000	4139.000000	233	183	245
745543.70999908	5205911.01999664	1831.55004883	1830.000000	1948.000000	2154.000000	2748.000000	3646.000000	255	195	255
745543.88999939	5205911.37000275	1829.60998535	1241.000000	1730.000000	1599.000000	2848.000000	4277.000000	218	171	209
745543.63999939	5205911.04000092	1832.36999512	1573.000000	2012.000000	1995.000000	3385.000000	4673.000000	255	201	255
745543.68000031	5205911.30000305	1830.69995117	1637.000000	2012.000000	1955.000000	2955.000000	4194.000000	255	201	255
745543.33000183	5205911.45999908	1829.52001953	1185.000000	1681.000000	1485.000000	2832.000000	4300.000000	202	166	199
745543.91999817	5205911.08999634	1830.45996094	1552.000000	1972.000000	2005.000000	3108.000000	4322.000000	255	197	255
745543.86000061	5205910.86000061	1831.19995117	808.000000	1319.000000	1068.000000	2765.000000	4411.000000	143	128	133
745543.86000061	5205910.86000061	1831.19995117	611.000000	1081.000000	841.000000	2412.000000	4011.000000	110	103	99
745543.75999832	5205910.93000031	1832.19995117	1162.000000	1740.000000	1492.000000	3190.000000	4674.000000	203	172	195
745544.02000046	5205910.81999969	1830.16003418	1835.000000	2399.000000	2308.000000	3998.000000	5408.000000	255	242	255
745543.75000000	5205911.20999908	1830.68994141	1503.000000	1880.000000	1941.000000	2823.000000	4005.000000	255	187	255
745543.72000122	5205911.33000183	1830.16003418	897.000000	1455.000000	1179.000000	2495.000000	3852.000000	159	142	149
745543.79999924	5205910.76999664	1829.88000488	1685.000000	2308.000000	2140.000000	3960.000000	5339.000000	255	233	255
745544.25999832	5205911.12999725	1829.58996582	284.000000	851.000000	422.000000	2083.000000	4170.000000	51	78	41
745543.38999939	5205910.90000153	1830.06005859	1259.000000	1766.000000	1623.000000	3073.000000	4209.000000	222	175	212
745543.74000168	5205910.93000031	1831.69995117	933.000000	1116.000000	1064.000000	1834.000000	2884.000000	142	106	155
745543.33000183	5205911.43000031	1829.83996582	1184.000000	1620.000000	1519.000000	2698.000000	4187.000000	207	160	199
745544.11000061	5205911.05999756	1829.80004883	1188.000000	1632.000000	1475.000000	2733.000000	4104.000000	201	161	200
745543.59000015	5205911.04000092	1832.58996582	1817.000000	2074.000000	2312.000000	3185.000000	4166.000000	255	208	255
745543.81000137	5205910.91000366	1832.18994141	849.000000	1222.000000	1072.000000	2293.000000	3575.000000	143	118	140
745543.47000122	5205911.52999878	1829.41003418	1110.000000	1603.000000	1364.000000	2634.000000	4059.000000	185	158	186
745543.31000137	5205911.19999695	1830.42004395	1376.000000	1743.000000	1648.000000	2868.000000	4244.000000	225	173	233
745543.45999908	5205911.16999817	1831.23999023	1756.000000	1956.000000	2030.000000	2919.000000	3991.000000	255	195	255
745543.93999863	5205911.30000305	1830.04003906	1489.000000	1913.000000	1741.000000	2929.000000	4339.000000	239	191	253
745543.81000137	5205910.91000366	1832.18994141	530.000000	693.000000	644.000000	1378.000000	2454.000000	82	61	84
745543.75999832	5205911.08000183	1831.93994141	1908.000000	2097.000000	2283.000000	2762.000000	3327.000000	255	210	255
745543.40000153	5205911.41000366	1830.28002930	1077.000000	1539.000000	1361.000000	2502.000000	4109.000000	184	151	180
745543.81000137	5205910.95999908	1831.70996094	1279.000000	1617.000000	1550.000000	2634.000000	3988.000000	211	159	216
745543.66999817	5205910.94000244	1832.64001465	2093.000000	2710.000000	2823.000000	4055.000000	4958.000000	255	255	255
745543.61000061	5205910.83999634	1830.16003418	1650.000000	2219.000000	2082.000000	3752.000000	4740.000000	255	223	255
745543.65000153	5205910.77999878	1829.33996582	2029.000000	2528.000000	2524.000000	3992.000000	5041.000000	255	255	255
745543.59999847	5205911.26999664	1830.81005859	1578.000000	1944.000000	1928.000000	2903.000000	4088.000000	255	194	255
745543.66999817	5205911.37000275	1830.05004883	865.000000	1316.000000	1097.000000	2387.000000	3971.000000	147	128	143
745543.45999908	5205910.87000275	1829.34997559	868.000000	1156.000000	1135.000000	1988.000000	2898.000000	152	111	144
745543.93999863	5205911.33000183	1829.77001953	1119.000000	1583.000000	1418.000000	2630.000000	4153.000000	193	156	188
745543.15999985	5205911.13999939	1829.31994629	1479.000000	1807.000000	1696.000000	2945.000000	4314.000000	232	180	251
745544.11000061	5205911.18000031	1829.76000977	861.000000	1228.000000	1098.000000	2185.000000	3730.000000	147	118	142
745543.75999832	5205911.08000183	1831.93994141	1908.000000	2097.000000	2283.000000	2762.000000	3327.000000	255	210	255
745543.43999863	5205910.94999695	1830.50000000	1311.000000	1626.000000	1608.000000	2728.000000	3540.000000	220	160	221
745543.77999878	5205911.12000275	1830.79003906	1611.000000	1942.000000	2127.000000	2879.000000	4049.000000	255	194	255
745544.00999832	5205911.31999969	1830.04003906	1756.000000	2136.000000	1896.000000	3154.000000	4733.000000	255	214	255
745543.40000153	5205911.45999908	1829.83996582	1102.000000	1552.000000	1349.000000	2682.000000	4125.000000	183	153	185
745543.52999878	5205911.37999725	1830.66003418	1642.000000	1948.000000	1967.000000	2960.000000	4254.000000	255	195	255
745543.40999985	5205910.87000275	1829.61999512	1237.000000	1521.000000	1568.000000	2472.000000	3418.000000	214	149	208
745543.18000031	5205911.29000092	1829.55004883	1648.000000	2140.000000	1998.000000	3601.000000	4883.000000	255	215	255
745543.84999847	5205910.77999878	1829.55004883	1719.000000	2269.000000	2078.000000	3762.000000	4987.000000	255	229	255
745544.00999832	5205911.31999969	1830.04003906	1756.000000	2136.000000	1896.000000	3154.000000	4733.000000	255	214	255
745543.75999832	5205911.01999664	1831.32995605	1410.000000	1647.000000	1707.000000	2700.000000	3795.000000	234	163	239
745479.29000092	5205944.32000732	1846.36999512	468.000000	733.000000	1134.000000	1819.000000	3098.000000	152	66	73
745479.97999954	5205943.86000061	1846.43005371	467.000000	698.000000	1115.000000	1710.000000	3001.000000	149	62	73
745479.27000046	5205942.64999390	1846.19995117	1186.000000	1771.000000	2428.000000	4079.000000	5286.000000	255	176	200
745480.10000038	5205943.83000183	1845.48999023	635.000000	947.000000	1253.000000	2103.000000	3712.000000	169	88	103
745479.37999916	5205942.71000671	1844.40002441	1165.000000	1507.000000	2353.000000	3459.000000	4684.000000	255	148	196
745479.34000015	5205942.66999817	1846.20996094	1117.000000	1613.000000	2294.000000	3553.000000	4742.000000	255	159	187
745478.95999908	5205942.82000732	1844.68994141	1038.000000	1459.000000	1362.000000	2379.000000	3417.000000	185	143	174
745479.70999908	5205944.10000610	1845.91003418	416.000000	700.000000	1037.000000	1678.000000	2904.000000	138	62	64
745479.87000084	5205942.92999268	1845.94995117	827.000000	1163.000000	1536.000000	2480.000000	3802.000000	209	111	136
745479.67000008	5205944.05000305	1843.48999023	343.000000	726.000000	426.000000	1620.000000	2957.000000	51	65	51
745479.98999977	5205942.74000549	1844.18005371	485.000000	1658.000000	577.000000	3899.000000	6278.000000	73	164	76
745478.43000031	5205942.61999512	1844.34997559	721.000000	1179.000000	1025.000000	2351.000000	3383.000000	137	113	118
745479.35000038	5205942.67999268	1844.18005371	1188.000000	1582.000000	2012.000000	3230.000000	4441.000000	255	156	200
745479.38999939	5205942.71000671	1846.86999512	1270.000000	1650.000000	2532.000000	3459.000000	4711.000000	255	163	214
745479.69000053	5205944.19000244	1846.95996094	332.000000	600.000000	1045.000000	1683.000000	3048.000000	139	52	50
745479.75000000	5205944.13000488	1845.35998535	256.000000	496.000000	782.000000	1366.000000	2522.000000	102	41	36
745479.67000008	5205944.32000732	1844.51000977	364.000000	630.000000	708.000000	1643.000000	3013.000000	91	55	55
745479.98999977	5205943.14999390	1846.18994141	860.000000	1157.000000	1489.000000	2421.000000	3809.000000	203	111	142
745479.71999931	5205944.10000610	1843.98999023	436.000000	814.000000	635.000000	1666.000000	3010.000000	81	74	68
745480.09000015	5205943.07000732	1845.25000000	916.000000	1269.000000	1870.000000	3026.000000	4381.000000	255	123	152
745480.27000046	5205943.61000061	1845.03002930	621.000000	1095.000000	938.000000	2289.000000	4013.000000	124	104	100
745480.02000046	5205944.00000000	1844.75000000	541.000000	786.000000	1061.000000	1842.000000	3154.000000	142	71	86
745479.87000084	5205944.03999329	1843.86999512	289.000000	564.000000	593.000000	1650.000000	3309.000000	75	48	42
745480.22999954	5205942.94000244	1844.57995605	867.000000	1637.000000	1154.000000	3704.000000	5746.000000	155	162	143
745480.20000076	5205943.53999329	1845.52001953	815.000000	1165.000000	1627.000000	2388.000000	3635.000000	222	111	134
745479.71999931	5205942.75999451	1844.61999512	654.000000	1404.000000	1043.000000	3257.000000	5289.000000	139	137	106
745480.11000061	5205943.50999451	1846.28002930	935.000000	1249.000000	1850.000000	2590.000000	3781.000000	254	120	155
745479.70000076	5205942.75000000	1845.50000000	811.000000	1321.000000	1620.000000	3094.000000	4552.000000	221	128	134
745480.05999947	5205943.61999512	1846.61999512	770.000000	1037.000000	1634.000000	2290.000000	3578.000000	223	98	126
745479.14999962	5205942.63000488	1846.31005859	1127.000000	1585.000000	2209.000000	3562.000000	4620.000000	255	156	189
745479.07999992	5205942.66000366	1843.84997559	677.000000	1099.000000	1074.000000	2390.000000	3628.000000	144	104	110
745479.13999939	5205942.72000122	1845.50000000	680.000000	941.000000	1599.000000	2364.000000	3364.000000	218	88	111
745479.20000076	5205944.32000732	1846.81005859	547.000000	857.000000	1362.000000	2186.000000	3543.000000	185	79	87
745479.80999947	5205944.10000610	1846.72998047	283.000000	566.000000	944.000000	1680.000000	2989.000000	125	48	41
745479.95000076	5205944.07000732	1845.03002930	470.000000	769.000000	982.000000	2035.000000	3392.000000	130	70	74
745480.25000000	5205942.91000366	1844.25000000	366.000000	893.000000	402.000000	1982.000000	3835.000000	48	83	55
745479.00000000	5205944.24000549	1846.15002441	239.000000	460.000000	881.000000	1441.000000	2764.000000	116	37	33
745478.79000092	5205943.97999573	1846.78002930	214.000000	363.000000	506.000000	914.000000	1893.000000	63	26	29
745479.80999947	5205944.05999756	1845.90002441	459.000000	627.000000	867.000000	1587.000000	2587.000000	114	54	72
745479.70999908	5205944.13999939	1846.79003906	341.000000	618.000000	1029.000000	1750.000000	3050.000000	137	53	51
745479.77000046	5205944.22000122	1844.98999023	394.000000	637.000000	965.000000	1704.000000	3027.000000	128	56	60
745479.98999977	5205943.05000305	1845.91003418	745.000000	1012.000000	1530.000000	2305.000000	3520.000000	209	95	122
745480.05999947	5205943.03999329	1845.08996582	771.000000	1112.000000	1752.000000	2648.000000	4101.000000	240	106	127
745478.53000069	5205942.57000732	1844.39001465	705.000000	1178.000000	1007.000000	2230.000000	3296.000000	134	113	115
745478.89999962	5205942.66000366	1846.04003906	963.000000	1123.000000	1543.000000	2149.000000	2940.000000	210	107	160
745478.98999977	5205944.14999390	1843.40002441	211.000000	541.000000	251.000000	1134.000000	3092.000000	26	45	28
745478.23999977	5205942.50999451	1845.27001953	968.000000	1108.000000	1153.000000	1770.000000	2641.000000	155	105	161
745479.71999931	5205944.10000610	1843.98999023	436.000000	814.000000	635.000000	1666.000000	3010.000000	81	74	68
745478.84000015	5205942.57000732	1843.52001953	1146.000000	1838.000000	1761.000000	3410.000000	4591.000000	241	183	192
745478.28000069	5205942.57000732	1844.40002441	625.000000	916.000000	815.000000	1806.000000	2799.000000	107	85	101
745478.85000038	5205942.67999268	1846.05004883	971.000000	1107.000000	1523.000000	2098.000000	2890.000000	208	105	162
